id,module,name,kind,display_name,display_category,food_type,item_type,tags,nutrition_source,calories,carbohydrates,lipids,proteins,hunger_change,thirst_change,days_fresh,days_totally_rotten,cant_be_frozen,is_cookable,minutes_to_cook,minutes_to_burn,dangerous_uncooked,packaged,canned_food,cant_eat,spice,good_hot,bad_cold,unhappy_change,boredom_change,stress_change,fatigue_change,endurance_change,food_sickness_change,poison_power,alcohol_power,evolved_recipe,evolved_recipe_name,replace_on_cooked,replace_on_rotten,replace_on_use,on_cooked,on_eat,fluid_capacity,fluid_ids,weight,replace_on_deplete,source_file,source_line
Base.RicePan,Base,RicePan,food,Rice,Food,,base:food,base:ricerecipe;base:hasmetal;base:canbedividedinbowls,food_keys,720.0,0.0,48.0,78.0,-10.0,,4,7,,true,20,50,,,,,,true,,20,,,,,,,,,,,,Base.Saucepan,,,,,3.0,,items/food.txt,6206
Base.RicePanCopper,Base,RicePanCopper,food,Rice,Food,,base:food,base:ricerecipe;base:hasmetal,food_keys,720.0,0.0,48.0,78.0,-10.0,,4,7,,true,20,50,,,,,,true,,20,,,,,,,,,,,,Base.SaucepanCopper,,,,,3.0,,items/food.txt,6236
Base.RicePaper,Base,RicePaper,food,Rice Paper,Food,,base:food,,food_keys,10.0,0.0,0.0,0.0,-4.0,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,5199
Base.RicePot,Base,RicePot,food,Rice,Food,,base:food,base:ricerecipe;base:hasmetal;base:canbedividedinbowls,food_keys,720.0,0.0,48.0,78.0,-10.0,,3,6,,true,20,50,,,,,,true,,20,,,,,,,,,Rice,,,Base.Pot,,,,,3.0,,items/food.txt,6266
Base.RicePotForged,Base,RicePotForged,food,Rice,Food,,base:food,base:ricerecipe;base:hasmetal;base:canbedividedinbowls,food_keys,720.0,0.0,48.0,78.0,-10.0,,3,6,,true,20,50,,,,,,true,,20,,,,,,,,,Rice,,,Base.PotForged,,,,,3.0,,items/food.txt,6296
Base.RiceVinegar,Base,RiceVinegar,food,Rice Vinegar,Food,NoExplicit,base:food,,food_keys,20.0,0.0,0.0,0.0,-20.0,,,,true,,,,,true,,,true,,,50,,,,,,,,Sandwich:2;Burger:2;Rice:2;Pasta:2;Stir fry:2;Salad:2;Taco:2;Burrito:2,,,,,,,,,0.2,,items/food.txt,13379
Base.RockCandy,Base,RockCandy,food,Rock Candy,Food,Candy,base:food,,food_keys,40.0,60.0,0.0,0.0,-5.0,,,,,,,,,,,,,,,-10,,,,,,,,Cake:5;ConeIcecream:5,,,,,,,,,0.1,,items/food.txt,12300
Base.RosePetalsDried,Base,RosePetalsDried,food,Rose Petals (Dried),Food,Herb,base:food,base:herbaltea,food_keys,0.1,0.0,0.0,0.0,-1.0,,,,,,,,,,,,true,,,,,,,,,,,Salad:1;HotDrink:1,,,,,,,,,0.1,,items/food.txt,1768
Base.Rosehips,Base,Rosehips,food,Rose Hips,Food,Berry,base:food,base:herbaltea,food_keys,81.0,19.0,0.0,2.0,-6.0,,6,10,,,,,,,,,true,,,,,,,,,,,HotDrink:2;Salad:3;FruitSalad:3;Soup:6;PieSweet:6;Bread:6,Rosehip,,,,,,,,0.1,,items/food.txt,7874
Base.Rosemary,Base,Rosemary,food,Rosemary,Food,Herb,base:food,base:iscutting;base:isseed,food_keys,0.1,0.0,0.0,0.0,-1.0,,14,28,,,,,,,,,true,,,,,,,,,,,Omelette:1;Stir fry:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Hotdog:1;Sandwich:1;Pasta:1,,,,,,,,,0.1,,items/food.txt,13870
Base.RosemaryDried,Base,RosemaryDried,food,Rosemary (Dried),Food,Herb,base:food,,food_keys,0.1,0.0,0.0,0.0,-5.0,,,,,,,,,,,,true,,,,,,,,,,,Omelette:1;Stir fry:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Sandwich:1;Pasta:1,Rosemary,,,,,,,,0.1,,items/food.txt,13891
Base.Roses,Base,Roses,food,Roses,Food,Herb,base:food,base:herbaltea,food_keys,0.1,0.0,0.0,0.0,-1.0,,6,10,,,,,,,,,true,,,,,,,,,,,Salad:1;HotDrink:1,,,,,,,,,0.1,,items/food.txt,1747
Base.Rum,Base,Rum,fluid_container,Rum,Food,,base:normal,base:glass;base:glassbottle,fluid:Rum,2310.0,0.0,0.0,0.0,-20.0,-20.0,,,,,,,,,,,,,,-10,,0,0.0,0.0,0,,,,,,,,,,1.0,Rum,1.0,,items/normal.txt,6372
Base.RyeSeed,Base,RyeSeed,food,Rye Seeds,Gardening,,base:food,base:isseed,food_keys,,,,,-5.0,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.02,,items/food.txt,1931
Base.RyeSheaf,Base,RyeSheaf,food,Rye Sheaf,Food,,base:food,,food_keys,,,,,-5.0,,7,14,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,1.0,,items/food.txt,423
Base.RyeSheafDried,Base,RyeSheafDried,food,Rye Sheaf (Dried),Food,,base:food,,food_keys,,,,,-5.0,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,1.0,,items/food.txt,437
Base.Sage,Base,Sage,food,Sage,Food,Herb,base:food,base:iscutting;base:isseed,food_keys,0.1,0.0,0.0,0.0,-1.0,,6,10,,,,,,,,,true,,,,,,,,,,,Omelette:1;Stir fry:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Hotdog:1;Sandwich:1;Pasta:1,,,,,,,,,0.1,,items/food.txt,13909
Base.SageDried,Base,SageDried,food,Sage (Dried),Food,Herb,base:food,,food_keys,0.1,0.0,0.0,0.0,-5.0,,,,,,,,,,,,true,,,,,,,,,,,Omelette:1;Stir fry:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Sandwich:1;Pasta:1,Sage,,,,,,,,0.1,,items/food.txt,13930
Base.Salad,Base,Salad,food,Salad,Food,,base:food,,food_keys,,,,,-60.0,,2,3,,,,,,,,,,,,,-5,,,,,,,,,,,Base.Bowl,,,,,0.5,,items/food.txt,6326
Base.SaladClay,Base,SaladClay,food,Salad,Food,,base:food,,food_keys,,,,,-60.0,,2,3,,,,,,,,,,,,,-5,,,,,,,,,,,Base.ClayBowl,,,,,0.5,,items/food.txt,6343
Base.Salami,Base,Salami,food,Salami,Food,Sausage,base:food,,food_keys,330.0,2.0,26.0,22.0,-20.0,,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,9349
Base.SalamiSlice,Base,SalamiSlice,food,Salami Slices,Food,Sausage,base:food,base:hideuncooked,food_keys,66.0,0.4,5.2,4.4,-4.0,,10,15,,true,5,20,,,,,,true,,,,,,,,,,Pizza:4;Stew:4;Stir fry:4;Sandwich:4;Pasta:4;Rice:4;Burger:4,Salami,,,,,,,,0.02,,items/food.txt,9368
Base.Salmon,Base,Salmon,food,Salmon,Food,Fish,base:food,base:fishmeat;base:uncutfish,food_keys,270.0,0.0,10.55,34.28,-30.0,,2,4,,true,20,60,true,,,,,,,,,,,,,,,Pizza:15;Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Salad:10|Cooked;Rice:15;Pasta:15;Taco:5|Cooked;Burrito:10|Cooked,,,,,,,,,0.3,,items/food.txt,6935
Base.Salt,Base,Salt,food,Salt,Food,NoExplicit,base:food,base:minoringredient;base:salt,food_keys,,,,,-10.0,20.0,,,true,,,,,,,,true,,,20,,,,,,,,Pizza:1;Soup:1;Stew:1;Pie:1;Stir fry:1;Burger:1;Hotdog:1;Salad:1;Rice:1;Pasta:1;Sandwich:1;Taco:1;Burrito:1,,,,,,,,,0.2,,items/food.txt,13488
Base.Sandbag,Base,Sandbag,drainable,Sack of Sand,Material,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Base.EmptySandbag,items/drainable.txt,364
Base.Sandwich,Base,Sandwich,food,Sandwich,Food,,base:food,base:hideuncooked;base:grilled,food_keys,360.0,42.0,8.5,5.8,-10.0,,3,6,,true,5,20,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,items/food.txt,6360
Base.Saucepan,Base,Saucepan,fluid_container,Saucepan,CookingWeapon,,base:weapon,base:cookable;base:hasmetal;base:nomaintenancexp;base:smeltablesteelsmall,food_keys,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.7,,items/weapon.txt,4471
Base.SaucepanCopper,Base,SaucepanCopper,fluid_container,Copper Saucepan,CookingWeapon,,base:weapon,base:cookable;base:hasmetal;base:nomaintenancexp;base:scraplargecopper,food_keys,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.7,,items/weapon.txt,4529
Base.Sauger,Base,Sauger,food,Sauger,Food,,base:food,base:fishmeat;base:uncutfish,food_keys,159.0,1.0,1.0,35.0,-15.0,,4,8,,true,20,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,0.4,,items/food.txt,7230
Base.Sausage,Base,Sausage,food,Sausage,Food,Sausage,base:food,,food_keys,180.0,0.0,4.35,15.62,-20.0,,2,4,,true,50,70,true,,,,,true,true,,,,,,,,,Pizza:20;Stew:20;Stir fry:20;Burger:10|Cooked;Pasta:20;Rice:20;Taco:5|Cooked;Burrito:10|Cooked;Sandwich:5|Cooked,,,,,,,,,0.1,,items/food.txt,9394
Base.SawflyLarva,Base,SawflyLarva,food,Caterpillar,Food,Insect,base:food,base:nocookingxp,food_keys,27.0,3.0,20.24,27.55,-1.0,,14,21,,true,5,25,,,,,,,,20,,,,,,,,AddBaitToChum:1,,,,,,,,,0.1,,items/food.txt,8446
Base.Scotch,Base,Scotch,fluid_container,Scotch,Food,,base:normal,base:glass;base:glassbottle,fluid:Scotch,2270.0,0.0,0.0,0.0,-20.0,-20.0,,,,,,,,,,,,,,-10,,0,0.0,0.0,0,,,,,,,,,,1.0,Scotch,1.0,,items/normal.txt,6399
Base.ScoutCookies,Base,ScoutCookies,food,Scout Cookies,Food,,base:food,,food_keys,1200.0,290.0,13.0,26.0,-20.0,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,0.2,,items/food.txt,3540
Base.SeasoningSalt,Base,SeasoningSalt,food,Seasoning Salt,Food,NoExplicit,base:food,base:minoringredient;base:driedfood,food_keys,,,,,-10.0,20.0,,,true,,,,,,,,true,,,20,,,,,,,,Pizza:1;Soup:1;Stew:1;Pie:1;Stir fry:1;Burger:1;Salad:1;Rice:1;Pasta:1;Sandwich:1;Taco:1;Burrito:1,,,,,,,,,0.2,,items/food.txt,11847
Base.Seasoning_Basil,Base,Seasoning_Basil,food,Basil (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;RicePan:1;Rice:1;Sandwich:1;Salad:1;Soup:1;Stew:1;Bread:1;Burger:1,Basil,,,,,,,,0.2,,items/food.txt,11647
Base.Seasoning_Chives,Base,Seasoning_Chives,food,Chives (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;Salad:1;Sandwich:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1,Chives,,,,,,,,0.2,,items/food.txt,11667
Base.Seasoning_Cilantro,Base,Seasoning_Cilantro,food,Cilantro (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Burrito:1;Salad:1;Sandwich:1;Soup:1;Stew:1;Taco:1;Burger:1,Cilantro,,,,,,,,0.2,,items/food.txt,11687
Base.Seasoning_Oregano,Base,Seasoning_Oregano,food,Oregano (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;Salad:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Burrito:1;Taco:1,Oregano,,,,,,,,0.2,,items/food.txt,11707
Base.Seasoning_Parsley,Base,Seasoning_Parsley,food,Parsley (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;Rice:1;Salad:1;Sandwich:1;Stew:1;Soup:1;Bread:1;Toast:1;Burger:1;Burrito:1;Taco:1,Parsley,,,,,,,,0.2,,items/food.txt,11727
Base.Seasoning_Rosemary,Base,Seasoning_Rosemary,food,Rosemary (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Omelette:1;Stir fry:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Sandwich:1;Pasta:1,Rosemary,,,,,,,,0.2,,items/food.txt,11747
Base.Seasoning_Sage,Base,Seasoning_Sage,food,Sage (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Omelette:1;Stir fry:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Sandwich:1;Pasta:1,Sage,,,,,,,,0.2,,items/food.txt,11767
Base.Seasoning_Thyme,Base,Seasoning_Thyme,food,Thyme (Dried),Food,Herb,base:food,base:driedfood,food_keys,0.4,0.0,0.0,0.0,-20.0,,,,,,,,,,,,true,,,10,,,,,,,,Omelette:1;Stir fry:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Sandwich:1;Pasta:1,Thyme,,,,,,,,0.2,,items/food.txt,11787
Base.Seaweed,Base,Seaweed,food,Seaweed,Food,NoExplicit,base:food,,food_keys,3.0,0.0,0.0,0.0,-3.0,,,,true,,,,,,,,true,,,,,,,,,,,Soup:3,,,,,,,,,0.2,,items/food.txt,5215
Base.SeedPaste,Base,SeedPaste,food,Seed Paste,Tool,,base:food,,food_keys,2120.0,0.0,130.0,0.0,-30.0,,3,5,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,0.2,,items/food.txt,450
Base.SeedPasteBowl,Base,SeedPasteBowl,food,Bowl with Seed Paste,Tool,,base:food,,food_keys,2120.0,0.0,130.0,0.0,-30.0,,3,5,,,,,,,,,,,,50,,,,,,,,,,,,Base.Bowl,,,,,0.3,,items/food.txt,467
Base.SesameOil,Base,SesameOil,food,Sesame Oil,Food,,base:food,base:minoringredient;base:driedfood,food_keys,120.0,0.0,14.0,0.0,-10.0,40.0,,,true,,,,,true,,,true,,,50,,,,,,,,Sandwich:2;Burger:2;Rice:2;Pasta:2;Stir fry:2;Salad:2,,,,,,,,,0.2,,items/food.txt,11866
Base.SheepElectricShears,Base,SheepElectricShears,drainable,Shears - Electric,Tool,,base:drainable,base:hasmetal;base:miscelectronic;base:showcondition;base:shear;base:farmingloot;base:usesbattery,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,items/drainable.txt,246
Base.Sheep_Ewe_Head_Black,Base,Sheep_Ewe_Head_Black,food,Ewe Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,items/food.txt,816
Base.Sheep_Ewe_Head_White,Base,Sheep_Ewe_Head_White,food,Ewe Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,items/food.txt,780
Base.Sheep_Lamb_Head_Black,Base,Sheep_Lamb_Head_Black,food,Lamb Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,840
Base.Sheep_Lamb_Head_White,Base,Sheep_Lamb_Head_White,food,Lamb Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,804
Base.Sheep_Ram_Head_Black,Base,Sheep_Ram_Head_Black,food,Ram Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,items/food.txt,828
Base.Sheep_Ram_Head_White,Base,Sheep_Ram_Head_White,food,Ram Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,items/food.txt,792
Base.Sherry,Base,Sherry,fluid_container,Sherry,Food,,base:normal,base:glass;base:glassbottle,fluid:Sherry,1520.0,69.0,0.0,0.0,-20.0,-20.0,,,,,,,,,,,,,,-10,,0,0.0,0.0,0,,,,,,,,,,1.0,Sherry,1.0,,items/normal.txt,6425
Base.Shrimp,Base,Shrimp,food,Shrimp,Food,Seafood,base:food,,food_keys,80.0,0.0,7.0,10.0,-10.0,,2,4,,true,10,60,true,,,,,true,,,,,,,,,,Pizza:10;Soup:10;Stew:10;Pie:10;Stir fry:10;Sandwich:10|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:10;Pasta:10;Burrito:10|Cooked;Taco:5|Cooked;AddBaitToChum:10,,,,,,,,,0.1,,items/food.txt,6961
Base.ShrimpDumpling,Base,ShrimpDumpling,food,Shrimp Dumpling,Food,Seafood,base:food,,food_keys,120.0,5.0,7.0,15.0,-15.0,,2,4,,,10,,,,,,,true,,,,,,,,,,Soup:15;Stew:15,,,,,,,,,0.1,,items/food.txt,10676
Base.ShrimpFried,Base,ShrimpFried,food,Fried Shrimp,Food,Seafood,base:food,,food_keys,160.0,17.0,14.0,16.0,-15.0,,2,4,,,,,,,,,,,,,,,,,,,,Sandwich:15;Salad:15;Rice:15;Pasta:15;Stir fry:15;Burrito:15;Taco:5,,,,,,,,,0.1,,items/food.txt,10698
Base.ShrimpFriedCraft,Base,ShrimpFriedCraft,food,Fried Shrimp,Food,Seafood,base:food,,food_keys,160.0,17.0,14.0,16.0,-15.0,,2,4,,true,10,30,,,,,,true,true,,,,,,,,,Sandwich:15|Cooked;Salad:15|Cooked;Rice:15;Pasta:15;Stir fry:15;Burrito:15|Cooked;Taco:5|Cooked,,,,,,,,,0.1,,items/food.txt,11067
Base.SilkMothCaterpillar,Base,SilkMothCaterpillar,food,Caterpillar,Food,Insect,base:food,base:nocookingxp,food_keys,27.0,3.0,20.24,27.55,-1.0,,14,21,,true,5,25,,,,,,,,20,,,,,,,,AddBaitToChum:1,,,,,,,,,0.1,,items/food.txt,8472
Base.SilverCup,Base,SilverCup,fluid_container,Silver Cup,Cooking,,base:normal,base:coffeemaker;base:hasmetal;base:silverscrap,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,items/normal.txt,14445
Base.SimpleSyrup,Base,SimpleSyrup,fluid_container,Bottle,Food,,base:normal,,fluid:SimpleSyrup,0.0,0.0,0.0,0.0,-10.0,-30.0,,,,,,,,true,,,,,,-50,,-20,0.0,,,,,,,,,,,,1.0,SimpleSyrup,0.1,,items/normal.txt,14249
Base.Slug,Base,Slug,food,Slug,Food,Insect,base:food,base:nocookingxp,food_keys,90.0,2.11,1.9,17.41,-1.0,,4,8,,true,5,25,true,,,,,,,20,,,,,,,,AddBaitToChum:1,,,,,,,,,0.1,,items/food.txt,8498
Base.Slug2,Base,Slug2,food,Slug,Food,Insect,base:food,base:nocookingxp,food_keys,90.0,2.11,1.9,17.41,-1.0,,4,8,,true,5,25,true,,,,,,,20,,,,,,,,AddBaitToChum:1,,,,,,,,,0.1,,items/food.txt,8525
Base.SlugRepellent,Base,SlugRepellent,drainable,Slug Repellent,Gardening,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,items/drainable.txt,688
Base.Smallanimalmeat,Base,Smallanimalmeat,food,Rodent Meat,Food,Game,base:food,,food_keys,201.0,5.0,7.25,45.0,-15.0,,2,4,,true,20,70,true,,,,,true,true,,,,,,,,,Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15;AddBaitToChum:15,,,,,,,,,0.3,,items/food.txt,10161
Base.Smallbirdmeat,Base,Smallbirdmeat,food,Small Bird Meat,Food,Game,base:food,,food_keys,261.0,5.0,8.25,90.0,-15.0,,2,4,,true,20,70,true,,,,,true,true,,,,,,,,,Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15;AddBaitToChum:15,,,,,,,,,0.3,,items/food.txt,10189
Base.SmallmouthBass,Base,SmallmouthBass,food,Smallmouth Bass,Food,,base:food,base:fishmeat;base:uncutfish,food_keys,159.0,1.0,1.0,35.0,-15.0,,4,8,,true,20,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,0.4,,items/food.txt,7110
Base.SmokingPipe_Tobacco,Base,SmokingPipe_Tobacco,food,Smoking Pipe with Tobacco,Junk,,base:food,,food_keys,,,,,0.0,,,,true,,,,,,,,,,,,,-15,,,21,,,,,,,Base.SmokingPipe,,RecipeCodeOnEat.consumeNicotine,,,0.3,,items/food.txt,15371
Base.Smore,Base,Smore,food,Smore,Food,,base:food,base:toastable;base:hideuncooked,food_keys,200.0,33.0,10.0,3.0,-10.0,,10,15,,true,5,10,,,,,,,,-10,,,,,,,,,,,,,,,,,0.1,,items/food.txt,10717
Base.Snail,Base,Snail,food,Snail,Food,Insect,base:food,base:nocookingxp,food_keys,90.0,2.11,1.9,17.41,-1.0,,4,8,,true,5,25,true,,,,,,,20,,,,,,,,AddBaitToChum:1;Stir fry:1,,,,,,,,,0.1,,items/food.txt,8552
Base.SnoGlobes,Base,SnoGlobes,food,Sno Globes,Food,,base:food,,food_keys,200.0,30.0,8.0,1.8,-10.0,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.2,,items/food.txt,12972
Base.Soap2,Base,Soap2,drainable,Soap,Household,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,items/drainable.txt,303
Base.SodaCan,Base,SodaCan,fluid_container,Can of Soda,Food,,base:normal,base:cookable;base:hasmetal;base:sealedbeveragecan,fluid:SodaBlueberry,400.0,104.0,0.0,0.0,-12.0,-30.0,,,,,,,,,,,,,,-10,,0,-2.0,0.0,0,,,,,,,,,,0.3,SodaBlueberry;SodaBubblegum;SodaPop;SodaLime;SodaGrape;SodaPineapple;SodaStrewberry,0.3,,items/normal.txt,7161
Base.SoupBowl,Base,SoupBowl,food,Bowl of Soup,Food,,base:food,base:dontinheritcondition,food_keys,124.0,15.0,4.7,6.3,-15.0,-15.0,1,3,,true,15,25,,,,,,,,-20,,,,,,,,,,,,Base.Bowl,,,,,1.0,,items/food.txt,11093
Base.SoupBowlClay,Base,SoupBowlClay,food,Bowl of Soup,Food,,base:food,base:dontinheritcondition,food_keys,124.0,15.0,4.7,6.3,-15.0,-15.0,1,3,,true,15,25,,,,,,,,-20,,,,,,,,,,,,Base.ClayBowl,,,,,1.0,,items/food.txt,11122
Base.SourCream,Base,SourCream,food,Sour Cream,Food,NoExplicit,base:food,,food_keys,420.0,370.0,14.0,2.0,-16.0,,3,5,true,,,,,true,,,true,,,,,,,,,,,Sandwich:2;Burger:2;Rice:2;Pasta:2;Taco:2;Burrito:2,,,,,,,,,0.2,,items/food.txt,4597
Base.Soybeans,Base,Soybeans,food,Soybeans,Food,Bean,base:food,base:isseed,food_keys,25.0,10.45,0.45,3.95,-5.0,,3,5,,,,,,,,,,,,,,,,,,,,Soup:5;Stew:5;Stir fry Griddle Pan:5;Stir fry:5;Roasted Vegetables:5;RicePot:5;RicePan:5,,,,,,,,,0.1,,items/food.txt,14738
Base.SoybeansSeed,Base,SoybeansSeed,food,Soybeans (Dried),Food,Bean,base:food,base:driedfood;base:isseed,food_keys,5.0,2.0,0.1,0.8,-1.0,,,,,,,,,,,true,,,,,,,,,,,,Soup:5;Stew:5;Stir fry:5;Rice:5,,,,,,,,,0.02,,items/food.txt,1965
Base.Soysauce,Base,Soysauce,food,Soy Sauce,Food,NoExplicit,base:food,,food_keys,20.0,0.0,0.0,0.0,-10.0,40.0,,,true,,,,,true,,,true,,,50,,,,,,,,Sandwich:2;Burger:2;Rice:2;Pasta:2;Stir fry:2;Salad:2,,,,,,,,,0.2,,items/food.txt,13403
Base.Spinach,Base,Spinach,food,Spinach,Food,Vegetables,base:food,base:hideuncooked,food_keys,24.0,3.0,0.0,4.0,-5.0,,4,6,,true,10,30,,,,,,true,,,,,,,,,,Soup:10;Stew:10;Salad:5,,,,,,,,,0.1,,items/food.txt,14757
Base.Sportsbottle,Base,Sportsbottle,fluid_container,Sports Bottle,WaterContainer,,base:normal,,fluid:Water,,,,,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Water,0.1,,items/normal.txt,14328
Base.SpottedBass,Base,SpottedBass,food,Spotted Bass,Food,,base:food,base:fishmeat;base:uncutfish,food_keys,159.0,1.0,1.0,35.0,-15.0,,4,8,,true,20,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,0.4,,items/food.txt,7140
Base.SprayPaint,Base,SprayPaint,drainable,Spray Paint,Paint,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,items/drainable.txt,2058
Base.Springroll,Base,Springroll,food,Spring Roll,Food,,base:food,,food_keys,180.0,22.0,17.0,9.0,-20.0,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,10740
Base.Squash,Base,Squash,food,Squash,Food,NoExplicit,base:food,,food_keys,202.0,10.22,10.3,17.26,-20.0,,14,28,,true,30,60,,,,,,true,,10,,,,,,,,Stir fry:20;Soup:20;Stew:20;Salad:10|Cooked,,,,,,,,,0.5,,items/food.txt,14782
Base.Squid,Base,Squid,food,Squid,Food,Seafood,base:food,,food_keys,205.0,1.0,13.0,32.52,-30.0,,2,4,,,,,,,,,,,,,,,,,,,,Pizza:15;Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15;Taco:5|Cooked;Burrito:10|Cooked,,,,,,,,,0.2,,items/food.txt,6988
Base.SquidCalamari,Base,SquidCalamari,food,Squid Calamari,Food,Seafood,base:food,,food_keys,105.0,3.0,0.0,18.0,-10.0,,2,4,,true,10,20,,,,,,,,,,,,,,,,Pizza:10;Soup:10;Stew:10;Pie:10;Stir fry:10;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:10;Pasta:10;Taco:5|Cooked;Burrito:10|Cooked,,,,,,,,,0.1,,items/food.txt,7007
Base.Staples,Base,Staples,drainable,Staples,Junk,,base:drainable,base:hasmetal;base:hideremaining,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/drainable.txt,1777
Base.Steak,Base,Steak,food,Steak,Food,Beef,base:food,,food_keys,220.0,0.0,9.35,31.62,-40.0,,2,4,,true,50,70,true,,,,,true,true,,,,,,,,,Pizza:20;Stew:20;Stir fry:20;Sandwich:5|Cooked;Salad:10|Cooked;Pasta:20;Rice:20;Taco:5|Cooked;Burrito:10|Cooked;AddBaitToChum:20,,,,,,,,,0.3,,items/food.txt,9774
Base.SteelWool,Base,SteelWool,drainable,Steel Wool,Tool,,base:drainable,base:hasmetal;base:isfiretinder,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,items/drainable.txt,2308
